Database_ID	ncRNA_Symbol	ncRNA_Category	Species	Detection_Method	Strong_Evidence	Weak_Evidence	Score	Causality	Clinical	ncRNA_ID
LDA0018454	SLC9A8	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04490
LDA0018455	SLC9A1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04488
LDA0018456	SLC8A1-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04487
LDA0018457	SLC7A7	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04486
LDA0018458	SLC7A11-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04485
LDA0018459	SLC6A6	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04484
LDA0018461	SLC3A2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04482
LDA0018462	SLC39A13	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04481
LDA0018463	SLC38A4-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04480
LDA0018464	SLC38A2-213	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04479
LDA0018465	SLC38A10	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04478
LDA0018466	SLC37A4-221	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04477
LDA0018467	SLC35A5-203	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04476
LDA0018469	SLC25A5P8	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04471
LDA0018470	SLC25A51	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04470
LDA0018471	SLC25A44	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04468
LDA0018472	SLC25A39-215	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04467
LDA0018473	SLC25A39-206	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04466
LDA0018474	SMAD5-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04502
LDA0018475	SMARCA5	LncRNA	Homo sapiens	Strong evidence	PCR		0.731059	Unknown	Yes	RID04505
LDA0018477	SNHG1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04533
LDA0018479	SNHG1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04533
LDA0018481	SNGH16	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04531
LDA0018482	SND1-IT1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04529
LDA0018483	SNAR-A2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04528
LDA0018484	SNAPC5	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04527
LDA0018485	SMPD4	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04525
LDA0018486	SMIM27	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04519
LDA0018487	SMIM10L2B	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04518
LDA0018488	SMILR	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04517
LDA0018489	SMG9	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04516
LDA0018491	SMG1P7	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04514
LDA0018492	SMG1P6	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04513
LDA0018494	SMG1P2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04511
LDA0018495	SMCHD1-206	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04510
LDA0018496	SMC5	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04509
LDA0018497	SMARCE1-215	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04507
LDA0018498	SLC25A32	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04465
LDA0018499	SLC25A16-202	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04462
LDA0018500	SEMA5A	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04428
LDA0018501	SELL	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04424
LDA0018502	SELENOW-206	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04423
LDA0018503	SEL1L3	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04422
LDA0018504	SEC31A	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04421
LDA0018506	SDMGC	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04418
LDA0018507	SDHAP1	LncRNA	Homo sapiens	Strong evidence	Transwell Assay//qPCR//MTT//Western Blot		0.731059	Unknown	Yes	RID04417
LDA0018508	SDCBP-210	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04414
LDA0018509	SCN7A	LncRNA	Homo sapiens	Strong evidence	CCK8//qRT-PCR//Colony Formation Assay//Transwell Assay		0.731059	Unknown	Unknown	RID04413
LDA0018510	SCN4B	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04412
LDA0018511	SCN3B	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04411
LDA0018512	SCN1A-AS1-214	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04410
LDA0018513	SCHLAP1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04408
LDA0018514	SCARNA9	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04406
LDA0018515	SCARNA9	LncRNA	Homo sapiens	Strong evidence	Northern Blot//Western Blot//Transfection//FISH//qRT-PCR//RIP//IF		0.731059	Unknown	Unknown	RID04406
LDA0018516	SCARNA6	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04405
LDA0018518	SCARNA5	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04404
LDA0018520	SCARNA2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04402
LDA0018521	SCARNA2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04402
LDA0018522	SCARNA17	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04401
LDA0018524	SCARNA10	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04399
LDA0018526	SCAMP2	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04397
LDA0018527	SBNO2	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04394
LDA0018528	SBF2-AS1	LncRNA	Homo sapiens	Strong evidence	CCK8//qRT-PCR		0.731059	Unknown	Yes	RID04393
LDA0018530	SEMA3F-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04427
LDA0018533	SENCR	LncRNA	Homo sapiens	Strong evidence	Genotyping		0.731059	Unknown	Unknown	RID04429
LDA0018534	SLC16A1-AS1-211	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04461
LDA0018535	SLC15A3	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04458
LDA0018536	SLC12A5-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04457
LDA0018537	SLAMF7-208	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04456
LDA0018538	SLAMF1	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04455
LDA0018539	SKAP1-AS2-202	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04454
LDA0018540	SIGLEC7	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04453
LDA0018541	SHE	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04452
LDA0018542	SHANK2-AS3	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04451
LDA0018543	SHANK2-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04450
LDA0018544	SHANK2	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04449
LDA0018545	SH3YL1-213	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04448
LDA0018546	SH3PXD2A-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04447
LDA0018547	SH3BP5-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04446
LDA0018548	SGO1-AS1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04445
LDA0018550	SFXN5-222	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04443
LDA0018551	SFTA3	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04442
LDA0018552	SFTA1P	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Yes	RID04441
LDA0018553	SFPQ	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04440
LDA0018554	SF3B2-216	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04439
LDA0018555	SF3B2-204	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//Western Blot		0.731059	Unknown	Unknown	RID04438
LDA0018556	SERPINF2	LncRNA	Homo sapiens	Strong evidence	Flow Cytometry//qRT-PCR//Luciferase Report Assay//Western Blot		0.731059	Unknown	Unknown	RID04437
LDA0018557	SERPINB1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04434
LDA0018558	SERHL-201	LncRNA	Homo sapiens	Strong evidence	qRT-PCR//IHC		0.731059	Unknown	Unknown	RID04433
LDA0018559	SEPT5-GP1BB	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04432
LDA0018560	SENP3-EIF4A1	LncRNA	Homo sapiens	Strong evidence	CCK8//qRT-PCR//RIP//FISH//Luciferase Report Assay//Colony Formation Assay//Transwell Assay		0.731059	Unknown	Unknown	RID04431
LDA0018561	SENP1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04430
LDA0018563	SBDSP1	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04392
LDA0018564	SNORA74A	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04574
LDA0018567	SNORA53	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04570
LDA0018583	SNHG8	LncRNA	Homo sapiens	Strong evidence	CCK8//qRT-PCR//Flow Cytometry//Western Blot		0.731059	Unknown	Unknown	RID04556
LDA0018584	SNHG8	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04556
LDA0018585	SNHG7	LncRNA	Homo sapiens	Strong evidence	qRT-PCR		0.731059	Unknown	Unknown	RID04553
LDA0016919	LNCV6_44665_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02303
LDA0016920	LNCV6_114832_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02271
LDA0016921	LNCV6_114253_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02269
LDA0016922	LNCV6_114234_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02268
LDA0016923	LNCV6_114120_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02267
LDA0016924	LNCV6_113897_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02266
LDA0016925	LNCV6_113874_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02265
LDA0016926	LNCV6_113855_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02264
LDA0016927	LNCV6_113795_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02263
LDA0016928	LNCV6_113645_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02262
LDA0016929	LNCV6_113614_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02261
LDA0016930	LNCV6_113155_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02260
LDA0016931	LNCV6_112754_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02259
LDA0016932	LNCV6_112704_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02258
LDA0016933	LNCV6_112677_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02257
LDA0016934	LNCV6_112213_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02256
LDA0016935	LNCV6_112075_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02255
LDA0016936	LNCV6_112046_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02254
LDA0016937	LNCV6_111633_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02253
LDA0016938	LNCV6_111553_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02252
LDA0016939	LNCV6_111513_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02251
LDA0016940	LNCV6_111350_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02250
LDA0016941	LNCV6_111311_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02249
LDA0016942	LNCV6_110896_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02248
LDA0016943	LNCV6_110783_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02247
LDA0016944	LNCV6_110644_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02246
LDA0016945	LNCV6_110266_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02245
LDA0016946	LNCV6_109781_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02244
LDA0016947	LNCV6_109631_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02243
LDA0016948	LNCV6_109087_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02242
LDA0016949	LNCV6_108845_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02241
LDA0016950	LNCV6_114762_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02270
LDA0016951	LNCV6_115253_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02272
LDA0016952	LNCV6_108640_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02239
LDA0016953	LNCV6_115414_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02273
LDA0016954	LNCV6_44364_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02302
LDA0016955	LNCV6_44036_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02301
LDA0016956	LNCV6_41364_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02300
LDA0016957	LNCV6_40594_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02299
LDA0016958	LNCV6_40399_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02298
LDA0016959	LNCV6_40327_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02297
LDA0016960	LNCV6_39071_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02296
LDA0016962	LNCV6_37572_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02294
LDA0016963	LNCV6_126043_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02293
LDA0016964	LNCV6_125822_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02292
LDA0016965	LNCV6_125561_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02291
LDA0016966	LNCV6_123997_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02290
LDA0016967	LNCV6_123221_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02289
LDA0016968	LNCV6_121956_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02288
LDA0016969	LNCV6_121590_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02287
LDA0016970	LNCV6_118800_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02286
LDA0016971	LNCV6_117452_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02285
LDA0016972	LNCV6_117378_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02284
LDA0016973	LNCV6_117336_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02283
LDA0016974	LNCV6_117144_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02282
LDA0016975	LNCV6_116655_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02281
LDA0016976	LNCV6_116508_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02280
LDA0016977	LNCV6_116286_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02279
LDA0016978	LNCV6_116256_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02278
LDA0016980	LNCV6_116089_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02276
LDA0016981	LNCV6_115548_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02275
LDA0016982	LNCV6_115452_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02274
LDA0016983	LNCV6_108676_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02240
LDA0016984	LNCV6_108378_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02238
LDA0016987	lncSNHG15	LncRNA	Homo sapiens	Weak evidence		Meta-analysis	0.548294	Unknown	Unknown	RID16582
LDA0016988	Lnc-SMIM20-1	LncRNA	Homo sapiens	Weak evidence		Bioinformatics Analysis	0.548294	Unknown	Yes	RID03096
LDA0017015	LNCSRLR	LncRNA	Homo sapiens	Weak evidence		Bioinformatics Analysis	0.548294	Unknown	Unknown	RID02216
LDA0017016	LNCV6_107902_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02237
LDA0017018	LNCV6_107670_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02236
LDA0017019	LNCV6_107495_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02235
LDA0017020	LNCV6_107299_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02234
LDA0017021	LNCV6_107283_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02233
LDA0017022	LNCV6_106802_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02232
LDA0017023	LNCV6_105588_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02231
LDA0017024	LNCV6_105189_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02230
LDA0017025	LNCV6_105044_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02229
LDA0017026	LNCV6_104429_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02228
LDA0017027	LNCV6_104110_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02227
LDA0017028	LNCV6_103078_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02226
LDA0017029	LNCV6_102373_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02225
LDA0017030	LNCV6_102353_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02224
LDA0017031	LNCV6_102197_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02223
LDA0017032	LNCV6_101984_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02222
LDA0017033	LNCV6_101632_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02221
LDA0017034	LNCV6_101515_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02220
LDA0017035	LNCV6_100607_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02219
LDA0017036	LNCV6_100572_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02218
LDA0017037	LNCV6_100111_PI430048170	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID02217
LDA0017039	lncUEGC1	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID16584
LDA0017042	lnc-TRIM43B-1	LncRNA	Homo sapiens	Weak evidence		Bioinformatics Analysis	0.548294	Unknown	Unknown	RID16517
LDA0017344	SUGT1P2	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID04672
LDA0017359	TARID	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID04736
LDA0017360	TAPT1-AS1	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID04735
LDA0017364	TALAM1	LncRNA	Homo sapiens	Weak evidence		Bioinformatics Analysis	0.548294	Unknown	Unknown	RID04732
LDA0017376	STXBP5-AS1	LncRNA	Homo sapiens	Weak evidence		Bioinformatics Analysis	0.548294	Unknown	Unknown	RID04671
LDA0017387	SPATA8-AS1	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Unknown	RID04629
LDA0017411	ST7-OT4	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID04660
LDA0017567	VTRNA2-1	LncRNA	Homo sapiens	Weak evidence		Microarray	0.548294	Unknown	Unknown	RID05441
LDA0017570	VIM-AS1	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Unknown	RID05433
LDA0017573	VDAC1P8	LncRNA	Homo sapiens	Weak evidence		RNA-seq	0.548294	Unknown	Yes	RID05428
